"isReserved","locID","OMSCHR","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","SugbyINBO","Latitude","Longitude","VHAG","updateRes","CATC","startDate","restricties"
"FALSE","I_2230_1","Ramsel; Ramselsestwg (zijstraat), opw brug","Raamdonksebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2230","Herselt","YES","51.0393323110565","4.84904542078318","8657","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2431_1","Varendonk; Blaardonk-Trichelhoek, opw. brug","Grote Laak","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2431","Laakdal","YES","51.0870574694784","4.95569651110529","8503","FALSE",1,NA,""
"FALSE","I_3980_1","Vorsterweg,  afw brug","Grote Laak","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3980","Tessenderlo","YES","51.0819167298938","5.09423482329304","8503","FALSE",1,NA,""
"FALSE","I_2400_1","Weversstraat, opw brug","Molse Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2400","Mol","YES","51.1724435376114","5.07842709227871","8506","FALSE",1,NA,""
"FALSE","I_2400_2","Ginderbroek, Borgerhoutsendijk, opw brug","Molse Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2400","Mol","YES","51.1770654994535","5.1074559890324","8506","FALSE",1,NA,""
"FALSE","I_1620_1","Drogenbos, De Bruyckerweg, thv koeltorens, opw brug","Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1620","Drogenbos","YES","50.8017547826015","4.30081590711477","6552","FALSE",1,NA,""
"FALSE","I_1620_2","Drogenbos, Humaniteitslaan, afw brug","Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1620","Drogenbos","YES","50.7952925067234","4.30306618658252","6552","FALSE",1,NA,""
"FALSE","I_1601_1","Ruisbroek, Broekweg, opw brug","Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1601","Sint-Pieters-Leeuw","YES","50.7911317305643","4.30569570915198","6552","FALSE",1,NA,""
"FALSE","I_1502_1","Lembeek, Heldenstr/Gasthuisstr, afw brug","Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1502","Halle","YES","50.7126155183731","4.22428642834511","6552","FALSE",1,NA,""
"FALSE","I_1502_2","Lembeek, Perregatstr, opw brug","Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1502","Halle","YES","50.7096674442476","4.21761279939762","6552","FALSE",1,NA,""
"FALSE","I_9940_1","Ertvelde,Hoek,Hoogstraat","Molenvaardeken","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9940","Evergem","YES","51.1574250201179","3.74056446446658","604","FALSE",1,NA,""
"FALSE","I_1980_1","Laar, Humbeeksebaan, weg naar KWZI, 10 m OPW lozing KWZI","Laarbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","YES","50.9866433558941","4.40700759377832","6966","FALSE",2,NA,""
"FALSE","I_2811_1","Zijbeek Laerebeek, Hombeek, Rechtestr, langs afspanning, 15m opw wegje en LP","Laarbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2811","Mechelen","YES","51.0059161043764","4.4067101692076","6972","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_1980_2","Zijbeek, Tangebeek, Eppegem, Dorentstraat, afw weg, opw houten dam","Beek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","YES","50.9535553070592","4.44206123259683","6996","FALSE",2,NA,""
"FALSE","I_1950_1","Kraainem, Molenstr, langs straat en opw 3+1 PVC-buizen","Kleine Maelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1950","Kraainem","YES","50.865305969566","4.45629768071192","6573","FALSE",1,NA,""
"FALSE","I_1731_1","Zellik, Molenbeekdal / T. Coppensstraat, via wandelweg tot 100 m opw brugje, 10 m opw effluent Puratos","Maalbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1731","Asse","YES","50.8825543784627","4.2658568633272","6960","FALSE",2,NA,""
"FALSE","I_1600_1","Sint-Pieters-Leeuw/Anderlecht, Zuunstr, opw brugje","Vogel(en)zangbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","YES","50.8086448561658","4.2926622292763","7116","FALSE",1,NA,""
"FALSE","I_1600_2","Negenmanneke, einde Zuunstr, voor inbuizing onder kanaal, 50 m opw weg + LZP, afw brugje","Zuunbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","YES","50.8095732563686","4.29660504321332","6554","FALSE",1,NA,""
"FALSE","I_1600_3","Sint-Pieters-Leeuw, A. Van Cothemstr, opw brug (enkel FC als overstort niet werkt)","Zuunbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","YES","50.8019253967853","4.28637448784319","6554","FALSE",1,NA,""
"FALSE","I_1600_4","Negenmanneken, Klein-Bijgaardenstr, afw weg en overstort","Zuunbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","YES","50.7984078675119","4.28274929251219","6554","FALSE",1,NA,""
"FALSE","I_1755_1","Kester, 200 m afw Hof ter Molleken, in bocht onverharde weg (verbinding tss Ter Mollekensstr en Zwaantje)","Zuunbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1755","Gooik","YES","50.7568842209142","4.13643890453304","6554","FALSE",2,NA,""
"FALSE","I_1755_2","NA","Zuunbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1755","Gooik","YES","50.7610349744261","4.10947450697451","6554","FALSE",2,NA,""
"FALSE","I_1755_3","Leerbeek, Putbeekstr, 5 m opw weg in wei, opw betonnen ""brugje"" en lozingsbuis","Putbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1755","Gooik","YES","50.7729067971893","4.14249878609516","6884","FALSE",9,NA,""
"FALSE","I_1540_1","Herfelingen, Mollestr, 50 m van bord ""bebouwde kom"", opw weg + zijgrachtjes","Rasbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1540","Herne","YES","50.7461156057927","4.10308111922456","6571","FALSE",9,NA,""
"FALSE","I_1653_1","Dworp/Essenbeek, Winkelaar/Kapittel, 5 m opw weg (voorbij zijgrachtje)","Steenputbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1653","Beersel","YES","50.7234354192217","4.28529257589094","7068","FALSE",9,NA,""
"FALSE","I_2800_1","Industrie Noord, Zandvoortstr, naast containerpark afw weg","Vrouwvliet","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2800","Mechelen","YES","51.0484016294233","4.45196539450509","6553","FALSE",1,NA,""
"FALSE","I_2820_1","Muizen, Muizenhoekstr, opw brug","Vrouwvliet","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2820","Bonheiden","YES","51.0212931248921","4.52788153236581","6553","FALSE",1,NA,""
"FALSE","I_3140_1","Keerbergen, Bakestraat, aan bakkerij DITS, opw weg","Vrouwvliet","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3140","Keerbergen","YES","51.0104589766888","4.6296111560739","6553","FALSE",2,NA,""
"FALSE","I_2860_2","St-Katelijne-Waver, Kempenaerstr, tov Green partners, opw weg, opw overstort","Otterbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2860","Sint-Katelijne-Waver","YES","51.0649904082701","4.51971394669138","6949","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2580_1","Peulis, Mechelbaan (N15), doodlopend zijwegje, inrit huis nr 664, 3 m opw brugje+lozing","Waversebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2580","Putte","YES","51.0392320947857","4.59070552212555","6702","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2812_1","Muizen, Stwg Leuven-Mechelen, langs domein Planckendael, opw weg, to kapsalon ZEN","Barebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2812","Mechelen","YES","51.0040116013508","4.51763594118451","6560","FALSE",1,NA,""
"FALSE","I_3190_1","Boortmeerbeek,  Molenbeekstr, afw weg","Weesbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3190","Boortmeerbeek","YES","50.9864767407542","4.56984710034444","6559","FALSE",2,NA,""
"FALSE","I_1910_1","Kampenhout, Beemdstr, dienstweg Aquafin, opw brug (FC), afw brug (BBI)","Weesbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1910","Kampenhout","YES","50.9553951764588","4.56265414836486","6559","FALSE",2,NA,""
"FALSE","I_3150_1","Haacht/Boortmeerbeek, Spoorwegstr, voor kilometerpaal 50 aan spoorweg, afw brug","Leibeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3150","Haacht","YES","50.9702346214281","4.60300590840377","6558","FALSE",2,NA,""
"FALSE","I_3150_2","Wespelaar, Wespelaarsestwg, afw weg","Leibeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3150","Haacht","YES","50.9629214162643","4.63875507668819","6558","FALSE",2,NA,""
"FALSE","I_3290_1","Webbekom, Badstraat, afw brug","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3290","Diest","YES","50.9841849841076","5.07483301015841","7151","FALSE",1,NA,""
"FALSE","I_3511_1","Kuringen, Albertkanaalstr/Roderokstr, weg nr RWZI, opw brug","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3511","Hasselt","YES","50.9537513579611","5.30095761956552","7151","FALSE",1,NA,""
"FALSE","I_3500_1","Godsheide, Kiezelstr, aan golfterrein vr verval, afw brug","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3500","Hasselt","YES","50.9318284523693","5.37563663800026","7151","FALSE",1,NA,""
"FALSE","I_3740_1","Munsterbilzen, Rentfortstr, thv Rentfortmolen, afw brug","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3740","Bilzen","YES","50.8922039931998","5.49764291358187","7151","FALSE",1,NA,""
"FALSE","I_3700_3","'s Herenelderen, Lindebornstr, afw weg en overstort","Demer","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3700","Tongeren","YES","50.8107811727945","5.4999731325283","7151","FALSE",2,NA,""
"FALSE","I_3110_1","Rotselaar- Heikant, Vakenstraat, opw brug","Winge","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3110","Rotselaar","YES","50.9630929018863","4.71997929816852","7156","FALSE",1,NA,""
"ONHOLD","I_3110_2","Rotselaar, Wezemaal, Aarschotsestwg, opw weg, Montfortcollege","Winge","Cat1","VMM_Mtp"," "," ","Lotisch"," ","ytgxmjc1 ","Vlaams-Brabant","3110","Rotselaar","YES","50.9399795","4.738117","7156","ONHOLD",1,NA,""
"FALSE","I_3272_1","Rillaar, aardeweg op kruising Hompelstr/Rommelaar, afw brugje","Laarbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3272","Scherpenheuvel-Zichem","YES","50.9950967865617","4.90306282278038","7480","FALSE",2,NA,""
"FALSE","I_3271_1","Testelt, verlengde Wijngaardstr, weg langs Demer, opw brug","De Hulpe","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3271","Scherpenheuvel-Zichem","YES","51.0071698009905","4.96646355554939","7360","FALSE",1,NA,""
"FALSE","I_3271_2","Zichem, Ernest Claesstr, 275 m van spooroverweg, opw weg","De Hulpe","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3271","Scherpenheuvel-Zichem","YES","51.0085621243628","4.99091816802977","7360","FALSE",1,NA,""
"FALSE","I_3294_1","Molenstede, Klappijstr, via oprit huis nr 92, over brugje, 100 m rechtdoor door wei, LO","Grotebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3294","Diest","YES","51.0106218329989","5.04602014369019","7751","FALSE",1,NA,""
"FALSE","I_3290_2","Deurne, Melrijk, opw weg","Grotebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3290","Diest","YES","51.0447945437331","5.12083869427918","7751","FALSE",1,NA,""
"FALSE","I_3980_2","Tessenderlo, zijstraat industrieweg, afw brug","Grotebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3980","Tessenderlo","YES","51.0541807725925","5.12903403098653","7751","FALSE",1,NA,""
"FALSE","I_3290_3","Webbekom, Reustr, opw weg en samenvloeiing zijbeekje"," ","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3290","Diest","YES","50.9720673989495","5.04419540722589","69502","FALSE",1,NA,""
"FALSE","I_3381_1","Meensel/Kapellen, aan  grensbord Kapellen / Glabbeek, Tiensebaan/Stationstr, langs weg, voor samenvloeiing met Dorpswaterloop","Begijnebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3381","Glabbeek","YES","50.8947997000191","4.9451173094046","7163","FALSE",9,NA,""
"FALSE","I_3545_1","Zelem, Oudeschansstraat, opw weg","Zwarte Beek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","YES","50.9805706894435","5.09555546867319","7157","FALSE",2,NA,""
"FALSE","I_3560_1","Gestel, Sint-Lutgardisstr","Zwarte Beek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3560","Lummen","YES","51.0139241975792","5.17517966384059","7157","FALSE",1,NA,""
"FALSE","I_3582_1","Stal West, zijweg Molendijk richting RWZI, juist voorbij de bocht, voor RWZI","Kleine Beek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3582","Beringen","YES","51.0596174795219","5.23716406872443","7455","FALSE",2,NA,""
"FALSE","I_3545_2","Zelk, zijstraat Zelemstraat, afw brug","Velpe","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","YES","50.9627930300943","5.0905678089578","7155","FALSE",1,NA,""
"FALSE","I_3545_3","Halen, Mosstraat, aardeweg tussen Rwzi en Gete, 100 m afw. lozing RWZI, net voor monding in Demer (opletten voor terugstroming bij hoge Demerstand)","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","YES","50.9584891298428","5.11468485645714","7162","FALSE",1,NA,""
"FALSE","I_3545_4","Halen, Mosstraat, afw. brug, na samenvloeiing met Herk","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","YES","50.9579214207441","5.11631269668584","7162","FALSE",1,NA,""
"FALSE","I_3545_5","Ertsenrijk, zijweg Ertsenrijkstr (langs nr 104), opw brug","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","YES","50.9252866736006","5.12783992371196","7162","FALSE",1,NA,""
"FALSE","I_3450_1","Geetbets, Kasteellaan, opw brug","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3450","Geetbets","YES","50.9000983897389","5.12765979455429","7162","FALSE",9,NA,""
"FALSE","I_3440_1","Budingen, Leeuwerstr (betonnen fietspad), opw brug","Kleine Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3440","Zoutleeuw","YES","50.8550982566469","5.10886678303669","7161","FALSE",1,NA,""
"FALSE","I_3400_1","Ezemaal, Broekstr, opw brug","Kleine Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3400","Landen","YES","50.7750454854622","5.00264493360332","7161","FALSE",1,NA,""
"FALSE","I_3454_1","Grazen, Galgestr, opw brug","Melsterbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3454","Geetbets","YES","50.8605256853806","5.14808506273046","7154","FALSE",1,NA,""
"FALSE","I_3850_1","Runkelen:Binderveldseweg/Binderveld:Molenstr, opw brug","Melsterbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3850","Nieuwerkerken","YES","50.8561146999089","5.15970089944105","7154","FALSE",1,NA,""
"FALSE","I_3890_1","Boekhout  onverhard verlengde Walenstr, in bocht, 3 m afw weg","Melsterbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3890","Gingelom","YES","50.7422990778551","5.2309841486381","7154","FALSE",2,NA,""
"FALSE","I_3891_1","Muizen, Kaneelstraat, opw. brug en riool","Cicindria","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3891","Gingelom","YES","50.7602977506053","5.17684256593987","7229","FALSE",2,NA,""
"FALSE","I_3800_1","Zepperen,Terwouwenstr (N767), schuin tov huis nr 37 Shell Gaz, afw weg","Bergbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3800","Sint-Truiden","YES","50.8293896960208","5.2631017829374","7276","FALSE",2,NA,""
"FALSE","I_3800_2","Zepperen  Terstok, Keelstr/Stokstr, opw weg","Logebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3800","Sint-Truiden","YES","50.840039719488","5.23967852405311","7858","FALSE",2,NA,""
"FALSE","I_3440_2","Budingen,aarden zijweg Molenstr thv hoek Steengrachtstr, opw brug","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3440","Zoutleeuw","YES","50.854453377195","5.09265171682633","7153","FALSE",1,NA,""
"FALSE","I_3300_1","Utsenaken, Melkweg, opw brug","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","YES","50.8204638208272","4.99071205763168","7153","FALSE",99,NA,""
"FALSE","I_3300_2","Oplinter, Oude Getestr, RO thv kruising/splitsing met zijweg","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","YES","50.8101467412029","4.97291046245308","7153","FALSE",1,NA,""
"FALSE","I_3300_3","Tienen, Oude Getestraat, opw. brug naar RWZI","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","YES","50.8053890086929","4.96806817283677","7153","FALSE",1,NA,""
"FALSE","I_3300_4","Tienen, Ambachtenlaan, afw. brug","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","YES","50.8057143597223","4.96243991481908","7153","FALSE",1,NA,""
"FALSE","I_3300_5","Tienen, St.-Helenavest, afw brug","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","YES","50.8020714937466","4.93563853422797","7153","FALSE",1,NA,""
"FALSE","I_3300_6","Tienen, Pastoorstr, opw weg","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","YES","50.7891246255405","4.91898831261601","7153","FALSE",1,NA,""
"FALSE","I_3320_1","Hoegaarden, Stationstr, opw brug","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3320","Hoegaarden","YES","50.7737209702572","4.898420526896","7153","FALSE",1,NA,""
"FALSE","I_3320_3","Hoegaarden, Stationsstraat, via kleine betonweg tot aan Vissersclub ""Grand Pont"", achter vijvers tot aan voetgangersbrug, afw brug","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3320","Hoegaarden","YES","50.7704805518092","4.89533604050706","7153","FALSE",1,NA,""
"FALSE","I_3370_1","Willebringen, Torenhofstr, opw weg en monding Kleine Fonteinbeek","Fonteinbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3370","Boutersem","YES","50.8115286757685","4.84267234490994","7914","FALSE",2,NA,""
"FALSE","I_3440_3","Zoutleeuw, Koepoortstr, Molenbeek, opw brug","Dormaalbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3440","Zoutleeuw","YES","50.8250521170117","5.09621547241959","7160","FALSE",1,NA,""
"FALSE","I_3400_2","Rumsdorp, Beemdenstr, opw RWZI, afw brug + LZP","Dormaalbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3400","Landen","YES","50.7668454268162","5.0794808626956","7160","FALSE",2,NA,""
"FALSE","I_3400_3","Walsbets, Karolingerslaan,opw weg","De Zeyb","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3400","Landen","YES","50.7443534430558","5.07032801693149","7274","FALSE",2,NA,""
"FALSE","I_3540_1","Gulkenveld, Hondsblokstr, thv bocht, 7m van de weg, afw brugje","Oude Herk 202bis","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3540","Herk-de-Stad","YES","50.9474888081476","5.1741075982955","7920","FALSE",1,NA,""
"FALSE","I_3512_1","Stevoort, Stevoortse Kiezel, afw weg","Kleine Herk","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3512","Hasselt","YES","50.9185220339482","5.24702396203426","7812","FALSE",1,NA,""
"FALSE","I_3570_1","Alken, Meerdegatstr, tss kruising met Expressweg Sint-Truiden en Jardinstr, opw weg","Kleine Herk","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3570","Alken","YES","50.8886292903788","5.30750965091266","7812","FALSE",1,NA,""
"FALSE","I_3500_2","Sint-Lambrechts-Herk, opw Bekstr","Mombeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3500","Hasselt","YES","50.8883133026154","5.32437424141209","7159","FALSE",1,NA,""
"FALSE","I_3501_1","Wimmertingen, Luikerstwg, opw weg","Mombeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3501","Hasselt","YES","50.8852737466697","5.35275098652229","7159","FALSE",1,NA,""
"FALSE","I_3700_4","Jesseren, Broekstraat, onverharde weg tussen huisnr. 18-20, 300 m tot einde voetbalveld, 100 m tot Mombeek, 100 m verder afw. bemonsteren.","Mombeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3700","Tongeren","YES","50.8087327323981","5.40357791122362","7159","FALSE",2,NA,""
"FALSE","I_3840_1","Jesseren, Broekstraat, onverharde weg tussen huisnr. 18-20, 300 m tot einde voetbalveld, 100 m tot Mombeek, via brugje,  50 m opw. tot aan overbrugging","Mombeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3840","Borgloon","YES","50.807188676147","5.40331690429997","7159","FALSE",2,NA,""
"FALSE","I_3840_2","Jesseren, Jesserenstr,opw weg en LP, aan grensbord Jesseren-Borgloon","Sint-Annabeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3840","Borgloon","YES","50.8115765955959","5.37748820079572","7526","FALSE",2,NA,""
"FALSE","I_3840_3","Broekom, zijweg Sassenbroekstr, in 2de bocht thv huis nr 7, achteraan privé-oprit, na samenvloeiing","Sassenbroekbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3840","Borgloon","YES","50.7781484895268","5.3404849855363","7768","FALSE",2,NA,""
"FALSE","I_9180_1","Moerke,Achterdreef, opw weg","Moerkensbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9180","Moerbeke","YES","51.1997660925445","3.96115482387667","3010","FALSE",2,NA,""
"FALSE","I_3560_2","Lummen, oostelijk stuk van de Mangelbeekstr, langs weggetje, opw weg","Mangelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3560","Lummen","YES","50.9793244521599","5.18668817147749","7196","FALSE",1,NA,""
"FALSE","I_3550_1","Heusden, Mangelbeekstr, opw fietspad op dijk","Mangelbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3550","Heusden-Zolder","YES","51.0119482460628","5.25129947752044","7196","FALSE",9,NA,""
"FALSE","I_3530_1","Helchteren, Sonnisweg, 50 m voor verboden ingang ""Militair domein"", opw weg en zijgrachtjes","Schansbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3530","Houthalen-Helchteren","YES","51.0600757880361","5.42222181823689","7260","FALSE",2,NA,""
"FALSE","I_3550_2","Viversel,  Zwembadstr, opw weg","Laambeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3550","Heusden-Zolder","YES","50.9991189119267","5.25977650316167","7623","FALSE",2,NA,""
"FALSE","I_3520_1","Zonhoven, Kriekelstr, afw weg","Laambeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3520","Zonhoven","YES","51.0117373754202","5.34184303016959","7623","FALSE",2,NA,""
