"","OMSCHR","VHAG","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","locID","SugbyINBO","isReserved","Latitude","Longitude","updateRes"
"1085","RV: De Gavers (grote vijver); steiger",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_6","YES","FALSE",50.8404814244948,3.32078888305686,"FALSE"
"1086","RV: De Gavers (kleine vijver); zwemstrand",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_7","YES","FALSE",50.8423187845576,3.32317605176185,"FALSE"
"1087"," ",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_8","YES","FALSE",50.8425756591878,3.32779937604079,"FALSE"
"1088"," ",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_9","YES","FALSE",50.8426689617523,3.32312566969978,"FALSE"
"1089","centroïde GAVERS HARELBEKE",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_10","YES","FALSE",50.8427001060105,3.32258538939905,"FALSE"
"1090","RV De Gavers, ten westen van landtong",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_11","YES","FALSE",50.8428076005242,3.3275954496499,"FALSE"
"1091","Rijkhoven, slotgracht kasteel Alden-Biezen, vanaf brugje",0," ","Eigendom","ANB_Mtp","permit?","Alden Biesen","Lentisch","LIMBIL0194"," ","Limburg",3740,"Bilzen","I_3740_5","YES","FALSE",50.8417711872762,5.52034305975684,"FALSE"
"1092"," ",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_12","YES","FALSE",50.8428088589965,3.31464541152128,"FALSE"
"1093","Recreatievijver, te noorden van zwemstrand",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_13","YES","FALSE",50.8434080534572,3.32333643661458,"FALSE"
"1094","RV De Gavers, ten oosten van landtong",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_14","YES","FALSE",50.8438256542838,3.33088148315394,"FALSE"
"1095"," ",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_15","YES","FALSE",50.8440006328542,3.31921948641869,"FALSE"
"1096"," ",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8530,"Harelbeke","I_8530_16","YES","FALSE",50.8443732080384,3.33078420172753,"FALSE"
"1097"," ",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen",8540,"Deerlijk","I_8540_4","YES","FALSE",50.8457794743248,3.32613802346616,"FALSE"
"1098","Hommelhofstraat",0," ","Beheerovereenkomst","ANB_Mtp"," ","Kanaal Ieper-Komen","Lentisch","WVLIEP1284"," ","West-Vlaanderen",8900,"Ieper","I_8900_3","YES","FALSE",50.8435380152443,2.87644462280938,"FALSE"
"1099","Poperingseweg, weg lgs kanaal",0," ","Beheerovereenkomst","ANB_Mtp"," ","Kanaal Ieper-Komen","Lentisch","WVLIEP1360"," ","West-Vlaanderen",8900,"Ieper","I_8900_4","YES","FALSE",50.848232162673,2.87437828749661,"FALSE"
"1100","Desselgem, Leembosstraat, oostelijk eind",0,"Oude Leiearm Bavikhove","Technisch beheer conform bosdecreet","ANB_Mtp"," "," ","Lentisch","WVLWAR0463"," ","West-Vlaanderen",8710,"Wielsbeke","I_8710_3","YES","FALSE",50.8820173563414,3.33401732663936,"FALSE"
"1101","Ooigem, Ooigemsestraat",0," ","Eigendom","ANB_Mtp"," ","Oude Leiearm(Ooigem-Desselg.)","Lentisch","WVLWIE0338"," ","West-Vlaanderen",8710,"Wielsbeke","I_8710_4","YES","FALSE",50.8905174128531,3.34269966696523,"FALSE"
"1102","Sint-Eloois-Vijve, Schoendalestraat, West. Schoend",0," ","Beheerovereenkomst","ANB_Mtp"," ","Schoondalbos","Lentisch","WVLWAR0037"," ","West-Vlaanderen",8792,"Waregem","I_8792_1","YES","FALSE",50.8953486551728,3.37979574912581,"FALSE"
"1103","Ooiegem, Ooigemsestraat, monding kanaal",0," ","Eigendom","ANB_Mtp"," ","Oude Leiearm(Ooigem-Desselg.)","Lentisch","WVLWIE0338"," ","West-Vlaanderen",8792,"Waregem","I_8792_2","YES","FALSE",50.8950973596123,3.34417755763086,"FALSE"
"1104","Sint-Eloois-Vijve, Schoendalestraat, Oost. Schoend",0," ","Beheerovereenkomst","ANB_Mtp"," ","Schoondalbos","Lentisch","WVLWAR0364"," ","West-Vlaanderen",8792,"Waregem","I_8792_3","YES","FALSE",50.8954240328249,3.38020640719064,"FALSE"
"1105","Meilegem,Oude Scheldestraat,ten noorden van Hve De Kaai",0," ","Eigendom","ANB_Mtp"," ","Meilegem","Lentisch","OVLGAV0068"," ","Oost-Vlaanderen",9636,"Zwalm","I_9636_4","YES","FALSE",50.9043048566712,3.68905467972068,"FALSE"
"1106","Sint-Baafs-Vijve, Sint-Bavostraat",0," ","Eigendom","ANB_Mtp"," ","Oude Leiearm(Wielsbeke-Wareg.)","Lentisch","WVLWIE0076"," ","West-Vlaanderen",8710,"Wielsbeke","I_8710_5","YES","FALSE",50.9034986369272,3.38207993505722,"FALSE"
"1107","Moorseelsesteenweg, Sterrebosvijver",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","Sterrebos","Lentisch","WVLROE0786"," ","West-Vlaanderen",8800,"Roeselare","I_8800_3","YES","FALSE",50.9270383692965,3.13702895629286,"FALSE"
"1108","Oeselgem, Zultse Meers",0," ","Eigendom","ANB_Mtp"," ","Oude Leie Oeselgem","Lentisch","WVLDNT0012"," ","Oost-Vlaanderen",9870,"Zulte","I_9870_2","YES","FALSE",50.9332243446539,3.43140917238899,"FALSE"
"1109","Semmerzake, Kriephoek, einde pad lgs Scheldearm",0," ","Eigendom","ANB_Mtp"," ","Kriephoek","Lentisch","OVLGAV0107"," ","Oost-Vlaanderen",9890,"Gavere","I_9890_7","YES","FALSE",50.9522153421904,3.66534806991535,"FALSE"
"1110","Melsen,Scheldekaai",0," ","Eigendom","ANB_Mtp"," ","Teirlinckput","Lentisch","OVLMRB0031"," ","Oost-Vlaanderen",9820,"Merelbeke","I_9820_5","YES","FALSE",50.9566250623834,3.68600558500032,"FALSE"
"1111","Meer van Rotselaar - ter hoogte van rietkraag (zone vispaaiplaats) oost",0,"Rotselaar Meer","Eigendom","ANB_Mtp","permit?","Ter Heide","Lentisch","VBRROT0167"," ","Vlaams-Brabant",3110,"Rotselaar","I_3110_5","YES","FALSE",50.9594283842464,4.73078359166638,"FALSE"
"1112","Machelen, Brugstraat",0," ","Eigendom","ANB_Mtp"," ","Machelenput","Lentisch","OVLZUL0138"," ","Oost-Vlaanderen",9800,"Deinze","I_9800_14","YES","FALSE",50.9573917914098,3.47681664440146,"FALSE"
"1113","Meer van Rotselaar - ter hoogte van rietkraag (zone vispaaiplaats) noord",0,"Rotselaar Meer","Eigendom","ANB_Mtp","permit?","Ter Heide","Lentisch","VBRROT0167"," ","Vlaams-Brabant",3110,"Rotselaar","I_3110_6","YES","FALSE",50.9613457387668,4.72993013566428,"FALSE"
"1114","Gottem, thv Leie, oostelijk eind",0," ","Eigendom","ANB_Mtp"," ","Oude Leie Gottem","Lentisch","OVLDEI0682"," ","Oost-Vlaanderen",9870,"Zulte","I_9870_3","YES","FALSE",50.9593980225084,3.4664015642689,"FALSE"
"1115","Provinciaal Domein 't Veld; Vijver op Veldbeek",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","permit?","t Veld","Lentisch","WVLARD0094"," ","West-Vlaanderen",8850,"Ardooie","I_8850_4","YES","FALSE",50.9607503471095,3.22957267106692,"FALSE"
"1116","Grammene, westelijk eind, thv kerk",0," ","Eigendom","ANB_Mtp"," ","Oude Leie Grammene","Lentisch","OVLDEI0681"," ","Oost-Vlaanderen",9800,"Deinze","I_9800_15","YES","FALSE",50.9710690511171,3.47375173067882,"FALSE"
"1117","MEER VAN WEERDE, Weerde, Kleinveld, noordzijde van meer",0," ","Erfpacht","ANB_Mtp"," ","Weerdse Vijver","Lentisch","VBRZEM0196"," ","Vlaams-Brabant",1982,"Zemst","I_1982_9","YES","FALSE",50.9809233704793,4.48106509833143,"FALSE"
"1118","Grammene , oostelijk eind",0," ","Eigendom","ANB_Mtp"," ","Oude Leie Grammene","Lentisch","OVLDEI0681"," ","Oost-Vlaanderen",9800,"Deinze","I_9800_16","YES","FALSE",50.9812013338984,3.5100582686809,"FALSE"
"1119","Zonhoven, RV Heidestrand, t.h.v. infopaal, rechts v. cafetaria",0,"Grote Vijver","Huur","ANB_Mtp","ANB"," ","Lentisch","LIMZNH0539"," ","Limburg",3520,"Zonhoven","I_3520_6","YES","FALSE",50.985823096729,5.31498410873239,"FALSE"
"1120","Woumen, Kasteelvijver",0," ","Eigendom","ANB_Mtp","Permit?","De Blankaart","Lentisch","WVLDIK0136"," ","West-Vlaanderen",8600,"Diksmuide","I_8600_11","YES","FALSE",50.9833439766677,2.86740200512193,"FALSE"
"1121","Kalken,Menneweg,afw weg",0," ","Eigendom","ANB_Mtp"," "," ","Lentisch","OVLLAA0179"," ","Oost-Vlaanderen",9270,"Laarne","I_9270_3","YES","FALSE",51.0336740017932,3.91318613815986,"FALSE"
"1122","VVW Helchteren: De Plas (zwemzone); Houthalen-Oost, De Plas, strand/zwemzone tov cafetaria",0,"De Plas","Beheerovereenkomst","ANB_Mtp","permit?","Kelchterhoef","Lentisch","LIMHHE0114"," ","Limburg",3530,"Houthalen-Helchteren","I_3530_2","YES","FALSE",51.0317436661002,5.42479167656231,"FALSE"
"1123","Blaasveld, Broekweg, thv. restaurant  Fonteyntje brug tss 2 vijvers, rechtervijver",0," ","Eigendom","ANB_Mtp","ANB","Het Broek","Lentisch","ANTWIL0176"," ","Antwerpen",2830,"Willebroek","I_2830_4","YES","FALSE",51.0544064554385,4.39330081416181,"FALSE"
"1124","Walem, Spildorenlaan, kleine vijver",0,"Kleine Vijver","Eigendom","ANB_Mtp"," ","Spildoorn","Lentisch","ANTMEC0180"," ","Antwerpen",2800,"Mechelen","I_2800_4","YES","FALSE",51.0652950238105,4.44735934339758,"FALSE"
"1125","Koersel, Gemeentelijk Zwembad 't Fonteintje, ter hoogte van de poort",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","NUT?","Koerselseheide","Lentisch","LIMBRG0217"," ","Limburg",3582,"Beringen","I_3582_5","YES","FALSE",51.0807551837343,5.32603998536201,"FALSE"
"1126","Ruddervoorde,Villa Zorgvliet",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","ANB","Zorgvliet","Lentisch","WVLOSK0059"," ","West-Vlaanderen",8020,"Oostkamp","I_8020_7","YES","FALSE",51.0857203604017,3.23038402977372,"FALSE"
"1127","Breevendreef, t.h.v. de cafetaria v/h zwembad",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","Breeven","Lentisch","ANTBRM0334"," ","Antwerpen",2880,"Bornem","I_2880_1","YES","ONHOLD",51.0913189319395,4.23915136881566,"ONHOLD"
"1128","Oostakker,Drieselstraat,veldweg",0,"E3 put","Eigendom","ANB_Mtp"," "," ","Lentisch","OVLGNT0058"," ","Oost-Vlaanderen",9041,"Gent","I_9041_1","YES","FALSE",51.0937673333125,3.79400726397666,"FALSE"
"1129","Prov. Domein Lippensgoed-Bulskampveld, perceel 25Y",0," ","Eigendom","ANB_Mtp","ANB","Lippensgoed Bulskampveld","Lentisch","WVLBRN0203"," ","West-Vlaanderen",8730,"Beernem","I_8730_5","YES","FALSE",51.1022848151979,3.30014563191699,"FALSE"
"1130","Prov. Domein Lippensgoed, Bulskampveld, eendeputten",0," ","Eigendom","ANB_Mtp","ANB","Lippensgoed Bulskampveld","Lentisch","WVLBRN0145"," ","West-Vlaanderen",8730,"Beernem","I_8730_6","YES","FALSE",51.1094265324802,3.30755117703353,"FALSE"
"1131","Prov. Domein Lippensgoed, Bulskampveld, eendeputten",0," ","Eigendom","ANB_Mtp","ANB","Lippensgoed Bulskampveld","Lentisch","WVLBRN0148"," ","West-Vlaanderen",8730,"Beernem","I_8730_7","YES","FALSE",51.1100140797202,3.30790914553703,"FALSE"
"1132","Prov. Domein Lippensgoed, Bulskampveld, eendeputten",0," ","Eigendom","ANB_Mtp","ANB","Lippensgoed Bulskampveld","Lentisch","WVLBRN0413"," ","West-Vlaanderen",8730,"Beernem","I_8730_8","YES","FALSE",51.1108486656945,3.30774740398613,"FALSE"
"1133","Rupelmondse kreek thv visvijver en sluis",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","ANB","Kruibeke - Bazel - Rupelmonde","Lentisch","OVLKRU0197"," ","Oost-Vlaanderen",9150,"Kruibeke","I_9150_3","YES","FALSE",51.1285054243727,4.30557395398754,"FALSE"
"1134","Rupelmondse kreek thv uitlopers",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","ANB","Kruibeke - Bazel - Rupelmonde","Lentisch","OVLKRU0197"," ","Oost-Vlaanderen",9150,"Kruibeke","I_9150_4","YES","FALSE",51.1350136317454,4.30632245816969,"FALSE"
"1135","Zaffelare,Giesmeersbos,Bosdam,veldweg",0," ","Technisch beheer conform bosdecreet","ANB_Mtp"," ","Puyenbroeck","Lentisch","OVLLOC0341"," ","Oost-Vlaanderen",9080,"Lochristi","I_9080_4","YES","FALSE",51.1429647363764,3.8800557316563,"FALSE"
"1136","Provinciaal Domein Het Leen,Kraaiweg",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","ANB","Het Leen","Lentisch","OVLZOM0020"," ","Oost-Vlaanderen",9931,"Lievegem","I_9931_2","YES","FALSE",51.1642285318952,3.56788482646377,"FALSE"
"1137","Provinciaal Domein Het Leen",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","ANB","Het Leen","Lentisch","OVLWRS0006"," ","Oost-Vlaanderen",9950,"Lievegem","I_9950_4","YES","FALSE",51.1651471007703,3.57882058842962,"FALSE"
"1138","Provinciaal Domein Het Leen",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","ANB","Het Leen","Lentisch","OVLWRS0030"," ","Oost-Vlaanderen",9950,"Lievegem","I_9950_5","YES","FALSE",51.1662116772107,3.57537123210581,"FALSE"
"1139","Sint-Andries, Duivelsgat, waterwinningsgebied",0," ","Eigendom","ANB_Mtp","ANB","Ter Heide","Lentisch","WVLBRU0056"," ","West-Vlaanderen",8200,"Brugge","I_8200_3","YES","FALSE",51.1686931366383,3.14434435738285,"FALSE"
"1140","Burchtse Weel inlands",0," ","Beheerovereenkomst","ANB_Mtp","Toegang?"," ","Lentisch","ANTANT0121"," ","Antwerpen",2050,"Antwerpen","I_2050_1","YES","FALSE",51.2072165788182,4.3595425318324,"FALSE"
"1141","V:Burchtseweel",0," ","Beheerovereenkomst","ANB_Mtp","Toegang?"," ","Lentisch","ANTANT0010"," ","Antwerpen",2050,"Antwerpen","I_2050_2","YES","FALSE",51.2077915754532,4.35645162728943,"FALSE"
"1142","Varsenare, Vaartdijk-Noord",0," ","Eigendom","ANB_Mtp"," ","Lage Moere van Meetkerke","Lentisch","WVLJAB0465"," ","West-Vlaanderen",8490,"Jabbeke","I_8490_5","YES","FALSE",51.2119821300839,3.13636300340361,"FALSE"
"1143","Waggelwater, Grote vijver van Kasteel Norenburg",0," ","Eigendom","ANB_Mtp"," ","Waggelwater","Lentisch","WVLBRU1179"," ","West-Vlaanderen",8200,"Brugge","I_8200_4","YES","FALSE",51.2167650502604,3.1911161370181,"FALSE"
"1144","RV: De Hoge Rielen; Lichtaart, Molenstraat 62",0," ","Beheerovereenkomst","ANB_Mtp","NUT?","Hoge Rielen","Lentisch","ANTKAS0408"," ","Antwerpen",2460,"Kasterlee","I_2460_8","YES","FALSE",51.2413391923656,4.93795172302724,"FALSE"
"1145","RV: De Warande; Gierle; Haarlebeek (via Lilse Bergen)",0," ","Eigendom","ANB_Mtp","permit?","Warandevijver","Lentisch","ANTLIL0203"," ","Antwerpen",2275,"Lille","I_2275_4","YES","FALSE",51.2747144819463,4.82824714557643,"FALSE"
"1146","RV: Lilse Bergen; Gierle; Strandweg 6, via off. ingang en 2¡ zandweg",0," ","Technisch beheer conform bosdecreet","ANB_Mtp","permit?"," ","Lentisch","ANTLIL0584"," ","Antwerpen",2275,"Lille","I_2275_5","YES","FALSE",51.2822985720646,4.8401893522928,"FALSE"
"1147","RV: De Melle; De Picken, Z-N, achter automobielinspectie",0,"Mellevijver","Eigendom","ANB_Mtp"," ","De Melle","Lentisch","ANTTUR0207"," ","Antwerpen",2300,"Turnhout","I_2300_3","YES","FALSE",51.2953368003705,4.96276995031121,"FALSE"
"1148","Brasschaat; Sion Kloosterlaan ten einde en rechtsaf; 100m afw ingang fort beginnens",0," ","Protocol landsverdediging","ANB_Mtp"," ","MD Klein Schietveld","Lentisch","ANTBRS0178"," ","Antwerpen",2930,"Brasschaat","I_2930_4","YES","FALSE",51.3289852648677,4.49396169182277,"FALSE"
"1149","Vijver Groot Schietveld, Uilebos, ten einde Gasthuisdreef",0," ","Protocol landsverdediging","ANB_Mtp","INBO","MD Groot Schietveld","Lentisch","ANTWUU0153"," ","Antwerpen",2990,"Wuustwezel","I_2990_11","YES","FALSE",51.3775894257554,4.5975973177134,"FALSE"
"1150","Wlp: E10 put Minderhout; hoek Terbeeksestraat",0," ","Eigendom","ANB_Mtp"," ","Put Den Aerd","Lentisch","ANTHGS0175"," ","Antwerpen",2322,"Hoogstraten","I_2322_4","YES","FALSE",51.4234469674848,4.71521716375312,"FALSE"
"1151","Wlp: vijver Overheide; Poppel, noordoostkant vijver",0," ","Eigendom","ANB_Mtp","ANB","Overheide","Lentisch","ANTRAV0052"," ","Antwerpen",2381,"Ravels","I_2381_5","YES","FALSE",51.4246204112664,5.05009656244791,"FALSE"
"1152","De Aa - zijbeek 1;  Poppel, noordoostkant vijver Overheide",0," ","Eigendom","ANB_Mtp","ANB","Overheide","Lentisch","ANTRAV0052"," ","Antwerpen",2381,"Ravels","I_2381_6","YES","FALSE",51.425230304367,5.05032117708771,"FALSE"
"1153","prive, visvijver, medewerking eigenaar?",0," ","Point 3","Scheers","permit?"," ","Lentisch","ANTKAL0156"," ","Antwerpen",2920,"Kalmthout","I_2920_8","YES","FALSE",51.4223626901584,4.52710939862653,"FALSE"
"1154","gestreepte Amerikaanse rivierkreeft aanwezig (sinds 2015?)",0," ","Vijver Glen","Scheers","INBO"," ","Lentisch","ANTKAL0193"," ","Antwerpen",2920,"Kalmthout","I_2920_9","YES","FALSE",51.4287689901564,4.52484329863015,"FALSE"
"1155","Gestreepte Amerikaanse rivierkreeft aanwezig sinds 2019",0," ","Spaans Fort (ANB)","Scheers","ANB"," ","Lentisch","OVLBVN0050"," ","Oost-Vlaanderen",9130,"Beveren","I_9130_13","YES","FALSE",51.263585990207,4.19638189874493,"FALSE"
"1156","Gestreepte Amerikaanse rivierkreeft aanwezig (2020?)",0," ","Spaans Fort (ANB)","Scheers","ANB"," ","Lentisch","OVLBVN0046"," ","Oost-Vlaanderen",9130,"Beveren","I_9130_14","YES","FALSE",51.2557466902093,4.20071799873967,"FALSE"
"1157","geen kreeften in 2021-2022",0," ","Point 11","Scheers"," "," ","Lentisch","OVLBVN0474"," ","Oost-Vlaanderen",9130,"Beveren","I_9130_15","YES","FALSE",51.266789790206,4.19160829874866,"FALSE"
"1158"," ",0," ","Point 12","Scheers"," "," ","Lentisch","OVLBVN0476"," ","Oost-Vlaanderen",9130,"Beveren","I_9130_16","YES","FALSE",51.2581945902087,4.19443949874393,"FALSE"
"1159"," ",0," ","Point 16","Scheers"," "," ","Lentisch","OVLSGW0094"," ","Oost-Vlaanderen",9170,"Sint-Gillis-Waas","I_9170_11","YES","FALSE",51.2424647902135,4.16000239875647,"FALSE"
"1160","Geen kreeften in 2021-2022",0," ","Point 17","Scheers","permit?"," ","Lentisch","OVLSGW0032"," ","Oost-Vlaanderen",9170,"Sint-Gillis-Waas","I_9170_12","YES","FALSE",51.2442210902131,4.1465456987643,"FALSE"
"1161","Geen kreeften in 2021-2022",0," ","Point 18","Scheers"," "," ","Lentisch","OVLSGW0032"," ","Oost-Vlaanderen",9170,"Sint-Gillis-Waas","I_9170_13","YES","FALSE",51.244685990213,4.1271734987748,"FALSE"
"1162","geen kreeften in 2021-2022",0," ","Point 19","Scheers"," "," ","Lentisch","OVLBVN0038"," ","Oost-Vlaanderen",9170,"Sint-Gillis-Waas","I_9170_14","YES","FALSE",51.2793650902024,4.15746999877161,"FALSE"
"1163","Toestemming VZW Durme nodig, Molsbroek, Rode Amerikaanse rivierkreeft in 2022",0,"Molsbroek","Pond","Scheers","VZW Durme?"," ","Lentisch","OVLLOK0348"," ","Oost-Vlaanderen",9160,"Lokeren","I_9160_10","YES","FALSE",51.1048234902556,4.02126679877893,"FALSE"
"1164","Middelkerke, Marmerkreeft in 2021- 2022- 2023",0," ","Parkvijver","Scheers"," "," ","Lentisch","WVLMID0124"," ","West-Vlaanderen",8430,"Middelkerke","I_8430_2","YES","FALSE",51.1851396902435,2.81833759944303,"FALSE"
"1165","Wolvenberg, Marmerkreeft in 2019 - heden",0," ","pond","Scheers"," "," ","Lentisch","ANTANT0029"," ","Antwerpen",2600,"Antwerpen","I_2600_1","YES","FALSE",51.1961056902268,4.43119879859405,"FALSE"
"1166","Rode Sluis, Turkse rivierkreeft in 2022 - heden",0," ","Pond","Scheers","INBO"," ","Lentisch","OVLMOE0055"," ","Oost-Vlaanderen",9180,"Moerbeke","I_9180_9","YES","FALSE",51.2075873902251,3.92327649886956,"FALSE"
"1167","Pereboomsgat, Zou Turkse rivierkreeft zitten, echter geen rivierkreeft in 2021 en 2022 in fuiken",0," ","Pond","Scheers"," "," ","Lentisch","OVLMOE0046"," ","Oost-Vlaanderen",9180,"Moerbeke","I_9180_10","YES","FALSE",51.2154051902226,3.95901999885351,"FALSE"
"1168"," ",0,"Sint Elooiskreek","Pond","Scheers"," "," ","Lentisch","OVLWAC0064"," ","Oost-Vlaanderen",9185,"Wachtebeke","I_9185_4","YES","FALSE",51.215621190223,3.87542799889803,"FALSE"
"1169"," ",0,"Sint Elooiskreek","Pond + fishing pond","Scheers"," "," ","Lentisch","OVLWAC0025"," ","Oost-Vlaanderen",9185,"Wachtebeke","I_9185_5","YES","FALSE",51.2116665902243,3.86229349890349,"FALSE"
"1170"," ",0," ","Rode Amerikaanse rivierkreeft in 2023","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0299"," ","Oost-Vlaanderen",9982,"Sint-Laureins","I_9982_3","YES","FALSE",51.2590204902126,3.54694899908853,"FALSE"
"1171","Vrouwenkenshoekkreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0229"," ","Oost-Vlaanderen",9980,"Sint-Laureins","I_9980_1","YES","FALSE",51.2534805902143,3.53439489909308,"FALSE"
"1172","Kreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0204"," ","Oost-Vlaanderen",9980,"Sint-Laureins","I_9980_2","YES","FALSE",51.2531146902144,3.5337350990933,"FALSE"
"1173","Hollandersgatkreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0201"," ","Oost-Vlaanderen",9981,"Sint-Laureins","I_9981_1","YES","FALSE",51.2635443902114,3.53206139909811,"FALSE"
"1174","Blokkreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0203"," ","Oost-Vlaanderen",9981,"Sint-Laureins","I_9981_2","YES","FALSE",51.2625642902117,3.53203999909777,"FALSE"
"1175","Boerekreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0064"," ","Oost-Vlaanderen",9982,"Sint-Laureins","I_9982_4","YES","FALSE",51.2647774902108,3.55511479908642,"FALSE"
"1176","Oostpolderkreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0092"," ","Oost-Vlaanderen",9982,"Sint-Laureins","I_9982_5","YES","FALSE",51.2611326902117,3.58202919907075,"FALSE"
"1177","Boerekreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0064"," ","Oost-Vlaanderen",9982,"Sint-Laureins","I_9982_6","YES","FALSE",51.2657600902103,3.57709599907514,"FALSE"
"1178","Oudemanskreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0216"," ","Oost-Vlaanderen",9988,"Sint-Laureins","I_9988_3","YES","FALSE",51.2759414902072,3.58700999907373,"FALSE"
"1179","Kreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0224"," ","Oost-Vlaanderen",9982,"Sint-Laureins","I_9982_7","YES","FALSE",51.26632129021,3.59049689906828,"FALSE"
"1180","Bomlozenput",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0244"," ","Oost-Vlaanderen",9988,"Sint-Laureins","I_9988_4","YES","FALSE",51.2585350902121,3.62463379904722,"FALSE"
"1181"," ",0," ","Point 67","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLASN0371"," ","Oost-Vlaanderen",9960,"Assenede","I_9960_6","YES","FALSE",51.2470834902144,3.74908059897698,"FALSE"
"1182"," ",0," ","Point 68","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLASN0179"," ","Oost-Vlaanderen",9960,"Assenede","I_9960_7","YES","FALSE",51.2464655902147,3.74910199897672,"FALSE"
"1183"," ",0," ","Point 69","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLASN0168"," ","Oost-Vlaanderen",9960,"Assenede","I_9960_8","YES","FALSE",51.2541115902123,3.75847349897461,"FALSE"
"1184","kreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0220"," ","Oost-Vlaanderen",9988,"Sint-Laureins","I_9988_5","YES","FALSE",51.2641401902099,3.68095379901953,"FALSE"
"1185"," ",0," ","Point 79","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLASN0095"," ","Oost-Vlaanderen",9960,"Assenede","I_9960_9","YES","FALSE",51.2365443902176,3.75627409896916,"FALSE"
"1186","Mazurekreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0068"," ","Oost-Vlaanderen",9982,"Sint-Laureins","I_9982_8","YES","FALSE",51.2596777902123,3.56345459908007,"FALSE"
"1187","Bentillekreek",0," ","Pond","Scheers"," ","Meetjeslandse Krekengebied","Lentisch","OVLSTL0089"," ","Oost-Vlaanderen",9982,"Sint-Laureins","I_9982_9","YES","FALSE",51.2559630902133,3.56757439907649,"FALSE"
